date,excellent,fair,good,link,product_id,product_name,provider,rating,reviews
31_Oct_22,759.00,693.73,726.46,https://www.backmarket.co.uk/en-gb/p/iphone-13-pro-256-gb-gold-unlocked/9a6ca30b-05f7-4a92-8165-c701c6913f5d,iPhone 13 Pro 256 GB - Silver - Unlocked,iPhone 13 Pro,Uber Link Ltd,4.5,136
31_Oct_22,859.84,709.00,717.51,https://www.backmarket.co.uk/en-gb/p/iphone-13-pro-256-gb-gold-unlocked/62ba5390-d2aa-4a8e-ae9c-23e0443fe229,iPhone 13 Pro 256 GB - Gold - Unlocked,iPhone 13 Pro,Loop Mobile,4.5,136
31_Oct_22,609.55,526.43,629.99,https://www.backmarket.co.uk/en-gb/p/iphone-13-128-gb-unlocked/ef5660d2-6883-4b81-b47d-86e5720687ef,iPhone 13 128 GB - Midnight - Unlocked,iPhone 13,SmartFoneStoreUK,4.6,122
31_Oct_22,601.27,530.46,578.64,https://www.backmarket.co.uk/en-gb/p/iphone-13-128-gb-productred-unlocked/e621dc7f-2574-42f4-8e7d-220dcc6cc851,iPhone 13 128 GB - Red - Unlocked,iPhone 13,Stock Must Go Ltd,4.6,122
31_Oct_22,679.69,526.38,600.00,https://www.backmarket.co.uk/en-gb/p/iphone-13-128-gb-unlocked/ec975bb8-df95-43a5-b04d-de63378f4a12,iPhone 13 128 GB - Starlight - Unlocked,iPhone 13,Stock Must Go Ltd,4.6,122
31_Oct_22,680.00,521.39,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-13-128-gb-pink-unlocked/d1989098-648d-490e-a719-7c4b6ab8b1ae,iPhone 13 128 GB - Pink - Unlocked,iPhone 13,Stock Must Go Ltd,4.6,122
31_Oct_22,622.66,520.36,618.58,https://www.backmarket.co.uk/en-gb/p/iphone-13-128-gb-blue-unlocked/e4d4b68e-9dec-438d-be52-d348924bfe62,iPhone 13 128 GB - Blue - Unlocked,iPhone 13,musicMagpie,4.6,122
31_Oct_22,625.84,601.58,612.17,https://www.backmarket.co.uk/en-gb/p/iphone-12-pro-max-256-gb-pacific-blue-unlocked/3c52ddef-7498-4cc2-9abe-0a7bf225a58b,iPhone 12 Pro Max 256 GB - Pacific Blue - Unlocked,iPhone 12 Pro Max,Stock Must Go Ltd,4.2,184
31_Oct_22,Sold out,Sold out,604.63,https://www.backmarket.co.uk/en-gb/p/iphone-13-128-gb-green-unlocked/0d36dce6-d7ce-4356-9763-c4677879cb02,iPhone 13 128 GB - Green - Unlocked,iPhone 13,Phones Direct UK,4.6,122
31_Oct_22,750.00,621.61,632.24,https://www.backmarket.co.uk/en-gb/p/iphone-12-pro-max-256-gb-silver-unlocked/2fe78a92-80e2-4beb-a110-6bed225cbf6f,iPhone 12 Pro Max 256 GB - Silver - Unlocked,iPhone 12 Pro Max,Stock Must Go Ltd,4.2,184
31_Oct_22,670.00,605.00,651.00,https://www.backmarket.co.uk/en-gb/p/iphone-12-pro-max-256-gb-gold-unlocked/a5655b78-216a-499b-b9aa-fbcb4dbde194,iPhone 12 Pro Max 256 GB - Gold - Unlocked,iPhone 12 Pro Max,musicMagpie,4.2,184
31_Oct_22,347.99,263.50,294.82,https://www.backmarket.co.uk/en-gb/p/iphone-xs-max-256-gb-silver-unlocked/6e0d5271-8341-43c9-8a9b-42fa388a2c10,iPhone XS Max 256 GB - Silver - Unlocked,iPhone XS Max,Uber Link Ltd,4.3,140
31_Oct_22,740.00,593.21,610.11,https://www.backmarket.co.uk/en-gb/p/iphone-12-pro-max-256-gb-graphite-unlocked/a05c14b7-f865-42a4-ac25-72060adae132,iPhone 12 Pro Max 256 GB - Graphite - Unlocked,iPhone 12 Pro Max,Stock Must Go Ltd,4.2,184
31_Oct_22,347.99,280.07,293.00,https://www.backmarket.co.uk/en-gb/p/iphone-xs-max-256-gb-gold-unlocked/49cee1e1-222d-4b48-853a-cfdc351a716e,iPhone XS Max 256 GB - Gold - Unlocked,iPhone XS Max,WJD Repairs,4.3,140
31_Oct_22,343.86,264.63,294.98,https://www.backmarket.co.uk/en-gb/p/iphone-xs-max-256-gb-space-gray-unlocked/1b9e0b33-0869-4ad2-af31-30435d4acb76,iPhone XS Max 256 GB - Space Gray - Unlocked,iPhone XS Max,Want a New Gadget,4.3,140
31_Oct_22,494.00,423.88,450.11,https://www.backmarket.co.uk/en-gb/p/iphone-12-256-gb-productred-unlocked/0a21cffb-8ef6-4a40-b65f-d067ae29c988,iPhone 12 256 GB - (Product)Red - Unlocked,iPhone 12,Stock Must Go Ltd,4.3,425
31_Oct_22,630.00,424.62,439.51,https://www.backmarket.co.uk/en-gb/p/iphone-12-256-gb-black-unlocked/86ce7095-db99-4d6f-a800-a48a7fa5db2f,iPhone 12 256 GB - Black - Unlocked,iPhone 12,Phones Direct UK,4.3,425
31_Oct_22,553.17,444.00,457.79,https://www.backmarket.co.uk/en-gb/p/iphone-12-256-gb-green-unlocked/25319e69-c676-4564-b97b-ad565f68d64e,iPhone 12 256 GB - Green - Unlocked,iPhone 12,Loop Mobile,4.3,425
31_Oct_22,550.00,418.88,464.00,https://www.backmarket.co.uk/en-gb/p/iphone-12-256-gb-white-unlocked/f01d43e2-4f17-4fde-8415-96884e206679,iPhone 12 256 GB - White - Unlocked,iPhone 12,Mobile Crazy Limited,4.3,425
31_Oct_22,392.68,324.96,352.51,https://www.backmarket.co.uk/en-gb/p/iphone-12-mini-64-gb-black-unlocked/e3464129-30d2-4eeb-b094-7de36afd0f64,iPhone 12 mini 64 GB - Black - Unlocked,iPhone 12 mini,Stock Must Go Ltd,4.3,184
31_Oct_22,565.00,500.00,763.60,https://www.backmarket.co.uk/en-gb/p/iphone-12-256-gb-purple-unlocked/bdef7717-ff58-431a-a8e2-3afcc93409e6,iPhone 12 256 GB - Purple - Unlocked,iPhone 12,Mobile Crazy Limited,4.3,425
31_Oct_22,518.00,344.99,393.85,https://www.backmarket.co.uk/en-gb/p/iphone-12-mini-64-gb-green-unlocked/b3550265-7806-4645-b789-906e5b8bf6fc,iPhone 12 mini 64 GB - Green - Unlocked,iPhone 12 mini,Mazuma,4.3,184
31_Oct_22,400.87,336.00,367.00,https://www.backmarket.co.uk/en-gb/p/iphone-12-mini-64-gb-purple-unlocked/26dada34-e6a8-41c6-8d78-459ba127f466,iPhone 12 mini 64 GB - Purple - Unlocked,iPhone 12 mini,Stock Must Go Ltd,4.3,184
